Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
maggotegg4	193	maggotegg1	maggotegg5	3	GiantLampreyEgg	maggotegg4			MaggotEgg		SE	1			maggotbaby4	0	0	S1							1	1		1	1	1	21	50	79	maggotegg	maggotegg	8	15	15	15				180	200	200	30	30	30																													1												1													MaggotEgg	seq_maggotegg	4																						100	66	33	-50	-50	-50																			2								234	96	85	150										180	240	25	75										180	240	25	75																																																																						0
maggotegg5	194	maggotegg1	maggotegg6	4	WorldKillerEgg	maggotegg5			MaggotEgg		SE	1			maggotbaby5	0	0	S1							1	1		1	1	1	27	57	85	maggotegg	maggotegg	8	15	15	15				150	200	200	34	34	34																													1												1													MaggotEgg	seq_maggotegg	5																						100	66	33	-50	-50	-50																			2								231	95	84	162										180	240	25	75										180	240	25	75																																																																						0
act2male	195	act2male		0	dummy	act2male		human	Towner		2M	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1		1	1			1									1																																																												2																																																																																																											0
act2female	196	act2female		0	Dummy	act2female		human	Towner		2F	1													1	1		2	2	0				lightnpc	lightnpc		15	15	15																																				1		1	1			1									1																																																												2																																																																																																											0
act2child	197	act2child		0	dummy	act2child		human	Towner		2C	1													1	1		2	2	0				lightnpc	lightnpc		15	15	15																																				1		1	1			1									1																																																												2																																																																																																											0
greiz	198	greiz		0	Greiz	greiz		human	Npc		GR	1													1	1		4	4	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1	1	1									1																																																												2																																																																																																											0
elzix	199	elzix		0	Elzix	elzix		human	Npc		EL	1													1	1		3	3	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1	1	1									1																																																												2																																																																																																											0
geglash	200	geglash		0	Geglash	geglash		human	Npc		GE	1													1	1		2	2	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1		1									1																																																												2																																																																																																											0
jerhyn	201	jerhyn		0	Jerhyn	jerhyn		human	Npc		JE	1													1	1		4	4	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1		1									1																																																												2																																																																																																											0
lysander	202	lysander		0	Lysander	lysander		human	Npc		LY	1													1	1		3	3	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1	1	1									1																																																												2																																																																																																											0
act2guard1	203	act2guard1		0	Dummy	act2guard1		human	Towner		GU	1													1	1		4	7	0				mednpc	mednpc		15	15	15																																				1	1	1	1			1								1	1																																				100	100	100	-50	-50	-50																			2																																																																																																											0
act2vendor1	204	act2vendor1		0	dummy	act2vendor1		human	Vendor		M1	1													1	1		4	4	0				mednpc	mednpc		15	15	15																																				1	1	1	1			1									1																																																												2																																																																																																											0
act2vendor2	205	act2vendor2		0	dummy	act2vendor2		human	Vendor		M2	1													1	1		4	4	0				mednpc	mednpc		15	15	15																																				1	1	1	1			1									1																																																												2																																																																																																											0
crownest1	206	crownest1	crownest2	0	FoulCrowNest	crownest1			FoulCrowNest		BN	1		1	foulcrow1	0	3	NU							1	1		0	0	2	3	37	68	crownest	crownest	10	15	15	15				100	80	70				6	12	15																									1	1												1													Nest	seq_nestlay	1																						100	75	50	-50	-40	-33																			2								1368	545	17	531										1350	1725	30	900										1350	1725	30	900																																																				Act 1 Cast A	Act 1 Champ A	Act 1 Unique A		Act 1 (N) Cast A	Act 1 (N) Champ A	Act 1 (N) Unique A		Act 1 (H) Cast A	Act 1 (H) Champ A	Act 1 (H) Unique A								0
crownest2	207	crownest1	crownest3	1	BloodHawkNest	crownest2			FoulCrowNest		BN	1		1	foulcrow2	0	3	NU							1	1		0	0	2	8	38	69	crownest	crownest	10	15	15	15				100	80	70				8	15	18																									1	1												1													Nest	seq_nestlay	1																						100	75	50	-50	-40	-33																			2								1467	584	19	534										1350	1725	30	900										1350	1725	30	900																																																				Act 1 Cast B	Act 1 Champ B	Act 1 Unique B		Act 1 (N) Cast B	Act 1 (N) Champ B	Act 1 (N) Unique B		Act 1 (H) Cast B	Act 1 (H) Champ B	Act 1 (H) Unique B								0
crownest3	208	crownest1	crownest4	2	BlackVultureNest	crownest3			FoulCrowNest		BN	1		1	foulcrow3	0	3	NU							1	1		0	0	2	15	45	76	crownest	crownest	10	15	15	15				100	80	70				10	17	21																									1	1												1													Nest	seq_nestlay	1																						100	75	50	-50	-40	-33																			2								1437	576	19	531										1350	1725	30	900										1350	1725	30	900																																																				Act 2 Cast A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) Cast A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) Cast A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
crownest4	209	crownest1		3	CloudStalkerNest	crownest4			FoulCrowNest		BN	1		1	foulcrow4	0	3	NU							1	1		0	0	2	22	48	79	crownest	crownest	10	15	15	15				100	80	70				15	19	24																									1	1												1													Nest	seq_nestlay	1																						100	75	50	-50	-40	-33																			2								1431	572	19	531										1350	1725	30	900										1350	1725	30	900																																																				Act 3 Cast A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) Cast A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) Cast A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
meshif1	210	meshif1		0	Meshif	meshif1		human	Npc		MS	1													1	1		4	4	0				mednpc	mednpc		15	15	15																																				1	1	1	1	1	1	1									1																																																												2																																																																																																											0
duriel	211	duriel		0	Duriel	duriel		demon	Duriel		DU	1													1	1		10	15	0	22	55	88	duriel	duriel		15	15	15				5	5	6	33	33	33	50	50	50																										1							1			1	1	1													Charge	seq_durielcharge	5	Jab	seq_durieljab	15	Smite	seq_durielsmite	7	MonHolyFreeze	NU	1													100	100	100	-20	-20	-20			20	20	50	20			50	50	75	50	50	33	75	75	95	75	0			1	0	25	50	5	14271	4757	85	4965	420	540	201	420	480	252	1	2	200	14271	14271	120	4965	420	570	110	345	495	150	40	50	135	3885	3885	120	4965	420	570	110	345	495	150	40	50	135	A2	stun	100			15	100			20	100			30																													Duriel	Duriel	Duriel	Durielq	Duriel (N)	Duriel (N)	Duriel (N)	Durielq (N)	Duriel (H)	Duriel (H)	Duriel (H)	Durielq (H)	14	5					0
bonefetish1	212	bonefetish1	bonefetish2	0	Undead RatMan	bonefetish1		undeadfetish	Fetish		FK	1													1	1		6	6	1	10	41	73	bonefetish	bonefetish	10	15	14	13				100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																													100	66	33	-50	-33	0						50						60	25		33		75	100	2				11	11	11	5	192	110	84	240	216	345	91							195	315	135	375	195	315	90							195	315	135	375	195	315	90																																																	Act 1 H2H C	Act 1 Champ C	Act 1 Unique C		Act 1 (N) H2H C	Act 1 (N) Champ C	Act 1 (N) Unique C		Act 1 (H) H2H C	Act 1 (H) Champ C	Act 1 (H) Unique C								0
bonefetish2	213	bonefetish1	bonefetish3	1	Undead Fetish	bonefetish2		undeadfetish	Fetish		FK	1													1	2		7	7	1	21	50	80	bonefetish	bonefetish	10	15	14	13				100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																													100	66	33	-50	-33	0						50						60	25		33		75	105	2				21	21	21	5	192	107	85	237	195	303	94							195	315	135	375	195	315	90							195	315	135	375	195	315	90																																																	Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
bonefetish3	214	bonefetish1	bonefetish4	2	Undead Flayer	bonefetish3		undeadfetish	Fetish		FK	1													1	3		8	8	1	22	51	81	bonefetish	bonefetish	10	15	14	13				100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																													100	66	33	-50	-33	0						50						60	25		33		75	110	2				22	22	22	5	198	107	85	237	216	324	94							195	315	135	375	195	315	90							195	315	135	375	195	315	90																																																	Act 3 H2H A	Act 3 Champ A	Act 3 Unique A		Act 3 (N) H2H A	Act 3 (N) Champ A	Act 3 (N) Unique A		Act 3 (H) H2H A	Act 3 (H) Champ A	Act 3 (H) Unique A								0
bonefetish4	215	bonefetish1	bonefetish5	3	Undead SoulKiller	bonefetish4		undeadfetish	Fetish		FK	1													2	3		9	9	1	23	52	82	bonefetish	bonefetish	10	15	14	13				100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																													100	66	33	-50	-33	0						50						60	25		33		75	115	2				23	23	23	5	195	107	85	237	201	321	92							195	315	135	375	195	315	90							195	315	135	375	195	315	90																																																	Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
bonefetish5	216	bonefetish1	bonefetish6	4	Undead StygianDoll	bonefetish5		undeadfetish	Fetish		FK	1													2	4		10	10	1	24	53	83	bonefetish	bonefetish	10	15	14	13				100	100	100	10	9	8	5	5	5	33	33	33																						1	1					1				1			1	1					1		1																													100	66	33	-50	-33	0						50						60	25		33		75	120	2				24	24	24	5	195	107	85	237	207	303	92							195	315	135	375	195	315	90							195	315	135	375	195	315	90																																																	Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
darkguard1	217	darkguard1	darkguard2	0	unused	darkguard1			Idle		xx														1	2		4	4	0																																																								1																																																																2																																																																																																											0
darkguard2	218	darkguard1	darkguard3	1	unused	darkguard2			Idle		xx														1	3		4	4	0																																																								1																																																																2																																																																																																											0
darkguard3	219	darkguard1	darkguard4	2	unused	darkguard3			Idle		xx														2	3		5	5	0																																																								1																																																																2																																																																																																											0
darkguard4	220	darkguard1	darkguard5	3	unused	darkguard4			Idle		xx														2	4		5	5	0																																																								1																																																																2																																																																																																											0
darkguard5	221	darkguard1		4	unused	darkguard5			Idle		xx														3	4		5	5	0																																																								1																																																																2																																																																																																											0
bloodmage1	222	bloodmage1	bloodmage2	0	unused	bloodmage1			Idle		xx														1	2		3	3	0																																																								1																																																																2																																																																																																											0
bloodmage2	223	bloodmage1	bloodmage3	1	unused	bloodmage2			Idle		xx														1	3		3	3	0																																																								1																																																																2																																																																																																											0
bloodmage3	224	bloodmage1	bloodmage4	2	unused	bloodmage3			Idle		xx														2	3		4	4	0																																																								1																																																																2																																																																																																											0
bloodmage4	225	bloodmage1	bloodmage5	3	unused	bloodmage4			Idle		xx														2	4		4	4	0																																																								1																																																																2																																																																																																											0
bloodmage5	226	bloodmage1		4	unused	bloodmage5			Idle		xx														3	4		4	4	0																																																								1																																																																2																																																																																																											0
maggot	227	maggot		0	Maggot	maggot			Idle		MA	1													1	1		1	1	0				bug	bug		15	15	15																																				1		1												1	1																																																												2																																																																																																											0
sarcophagus	228	sarcophagus		0	MummyGenerator	sarcophagus		construct	Sarcophagus		MG	1			mummy1	0	2	NU							1	1		0	0	1	15	49	79	sarcophagus	sarcophagus	10	15	15	15				125	110	90				16	20	24																										1												1	1												Nest	seq_mummyspawn	1																									0	0	0					50	50					50	50	25			25	150	50	2								2871	957	56	981										2850	2850	5	1020										2850	2850	5	1020																																																																						0
radament	229	radament		0	Radament	radament		demon	GreaterMummy		RD	1							skeleton4						1	1		2	2	0	16	49	83	radament	radament	14	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummy4								1							1			1	1		1	1												Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBolt	seq_mummyres	1																100	75	50	-50	-40	-33					40	50					60	60	50				60	80	0				17	17	17	5	1494	498	63	654	219	465	94	219	465	125				1500	1500	120	945	300	450	130	210	465	160				1500	1500	120	945	300	450	130	210	465	160				A1	pois	25	181	272	1000	25	180	270	1000	25	180	270	1000																													Radament	Radament	Radament		Radament (N)	Radament (N)	Radament (N)		Radament (H)	Radament (H)	Radament (H)								0
firebeast	230	firebeast		0	unused	firebeast			ElementalBeast		FM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																																						1	1																																														70	70													2																																																																																																									1	1	0
iceglobe	231	iceglobe		0	unused	iceglobe			ElementalBeast		IM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																														70	70													2																																																																																																									1	1	0
lightningbeast	232	lightningbeast		0	unused	lightningbeast			ElementalBeast		xx														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																														70	70													2																																																																																																											0
poisonorb	233	poisonorb		0	unused	poisonorb			ElementalBeast		PM														3	6		4	4	1							15	15	15				20	20	20	16	20	24	20	20	20																									1													1	1																																														70	70													2																																																																																																											0
flyingscimitar	234	flyingscimitar		0	FlyingScimitar	flyingscimitar		construct	FlyingScimitar		ST	1													3	6		4	4	1	12	45	78	flyingscimitar	flyingscimitar	10	15	13	10				90	90	90	90	95	99	8	8	8	40	50	60																						1	1			1					1				1	1												Charge	seq_pinheadsmite	1																									-50	-25							70				100			25		100	100			2				13	13	13	5	291	131	84	249	114	339	93							300	405	150	420	225	360	150							300	405	150	420	225	360	150																																																	Flying Scimitar	Flying Scimitar	Flying Scimitar		Flying Scimitar (N)	Flying Scimitar (N)	Flying Scimitar (N)		Flying Scimitar (H)	Flying Scimitar (H)	Flying Scimitar (H)								0
